INDEX,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,COMMENT,BUSHFIRE_LOCATION,GENRE,SECOND_QUOTE_TRANSCRIPTION,SECOND_QUOTE_TRANSCRIPTION_2,
2044,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Mount Macedon,char-offset:8816,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Mount Macedon,Mount Macedon,
2045,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Geolong,char-offset:10566,PLACE,http://sws.geonames.org/2165798,Geelong,,-38.14711,144.36069,,VERIFIED,,,,Geolong,Geolong,
2046,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Melbourne,char-offset:10639,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
2047,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Geelong,char-offset:10798,PLACE,http://sws.geonames.org/2165798,Geelong,,-38.14711,144.36069,,VERIFIED,,,,Geelong,Geelong,
2048,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Kilmoro,char-offset:10963,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Kilmoro,Kilmoro,
2049,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Mnonee Ponds,char-offset:11106,PLACE,http://sws.geonames.org/2157056,Moonee Ponds,,-37.76667,144.91667,,VERIFIED,,,,Mnonee Ponds,Mnonee Ponds,
2050,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Broadmeadows,char-offset:11131,PLACE,http://sws.geonames.org/2173964,Broadmeadows,,-37.68015,144.91877,,VERIFIED,,,,Broadmeadows,Broadmeadows,
2051,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Murrambidgee,char-offset:12222,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Murrambidgee,Murrambidgee,
2052,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Melbourne,char-offset:15210,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
2053,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Gippsland,char-offset:16127,PLACE,,,,-35.411438,141.152344,,NOT_IDENTIFIABLE,,,,Gippsland,Gippsland,
2054,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Jackson's Creek,char-offset:16885,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Jackson's Creek,Jackson's Creek,
2055,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Emu Creek,char-offset:17249,PLACE,,,,,,,UNVERIFIED,,,,Emu Creek,Emu Creek,
2056,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Keilor,char-offset:17473,PLACE,http://sws.geonames.org/2161719,Keilor,,-37.71667,144.83333,,VERIFIED,,,,Keilor,Keilor,
2057,6966_28_3_1891_25_XVI__63612367.txt,England,char-offset:1224,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2058,6966_28_3_1891_25_XVI__63612367.txt,Cotswolds,char-offset:3167,PLACE,http://geo-kima.org/place/1048,Cotswold Hills (England),,,,,UNVERIFIED,,,,Cotswolds,Cotswolds,
2059,6966_28_3_1891_25_XVI__63612367.txt,England,char-offset:3679,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2060,6966_28_3_1891_25_XVI__63612367.txt,Gloucestershire,char-offset:3695,PLACE,http://geo-kima.org/place/8604,Gloucestershire (England),,,,,UNVERIFIED,,,,Gloucestershire,Gloucestershire,
2061,7433_22_12_1899_11_I__66368100.txt,New South,char-offset:267,PLACE,http://sws.geonames.org/2155400,New South Wales,,-32.1690028,147.0117543,,UNVERIFIED,,,,New South,New South,
2062,7433_22_12_1899_11_I__66368100.txt,Wales,char-offset:278,PLACE,http://sws.geonames.org/2634894,Wales,,53.34061,-1.28162,,UNVERIFIED,,,,Wales,Wales,
2063,7433_22_12_1899_11_I__66368100.txt,Gumtree Gully,char-offset:6447,PLACE,,,,,,,UNVERIFIED,,,,Gumtree Gully,Gumtree Gully,
2064,7433_22_12_1899_11_I__66368100.txt,Nest Gully,char-offset:10324,PLACE,,,,,,,UNVERIFIED,,,,Nest Gully,Nest Gully,
2065,7433_22_12_1899_11_I__66368100.txt,brit,char-offset:13421,PLACE,,,,,,,UNVERIFIED,,,,brit,brit,
2066,6966_28_3_1891_25_XVI__63616406.txt,England,char-offset:1216,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2067,6966_28_3_1891_25_XVI__63616406.txt,Cotswolds,char-offset:3168,PLACE,http://geo-kima.org/place/1048,Cotswold Hills (England),,,,,UNVERIFIED,,,,Cotswolds,Cotswolds,
2068,6966_28_3_1891_25_XVI__63616406.txt,England,char-offset:3676,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2069,6966_28_3_1891_25_XVI__63616406.txt,Gloucestershire,char-offset:3692,PLACE,http://geo-kima.org/place/8604,Gloucestershire (England),,,,,UNVERIFIED,,,,Gloucestershire,Gloucestershire,
2070,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",Australian,char-offset:138,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2071,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",Mnd Onpn,char-offset:602,PLACE,,,,,,,UNVERIFIED,,,,Mnd Onpn,Mnd Onpn,
2072,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",York,char-offset:611,PLACE,http://sws.geonames.org/2633352,York,,53.95763,-1.08271,,UNVERIFIED,,,,York,York,
2073,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",York,char-offset:1946,PLACE,http://sws.geonames.org/2633352,York,,53.95763,-1.08271,,UNVERIFIED,,,,York,York,
2074,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",Ilelah,char-offset:2033,PLACE,,,,,,,UNVERIFIED,,,,Ilelah,Ilelah,
2075,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",Iraeke,char-offset:3389,PLACE,,,,,,,UNVERIFIED,,,,Iraeke,Iraeke,
2076,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",Irreen,char-offset:4954,PLACE,,,,,,,UNVERIFIED,,,,Irreen,Irreen,
2077,"7092_5_10_1904_4_X_THE MURDER OF KENNEDY, THE EMPLOYER._102739678.txt",Weymnoth Bay,char-offset:7961,PLACE,,,,,,,UNVERIFIED,,,,Weymnoth Bay,Weymnoth Bay,
2078,6708_1_03_1884_0_V.__73245537.txt,Sydney,char-offset:5534,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
2079,6966_28_02_1891_4_XV__63612209.txt,Australian,char-offset:978,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2080,6966_28_02_1891_4_XV__63612209.txt,Ventnor,char-offset:2659,PLACE,http://dare.ht.lu.se/places/25694,Ventnor,,50.599043,-1.18369,,UNVERIFIED,,,,Ventnor,Ventnor,
2081,6966_28_02_1891_4_XV__63612209.txt,Geneva,char-offset:7496,PLACE,http://geo-kima.org/place/6166,Geneva (N.Y.),,,,,UNVERIFIED,,,,Geneva,Geneva,
2082,6966_28_02_1891_4_XV__63612209.txt,Amerikky,char-offset:9134,PLACE,,,,,,,UNVERIFIED,,,,Amerikky,Amerikky,
2083,6966_28_02_1891_4_XV__63612209.txt,Australia,char-offset:9157,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
2084,6966_28_02_1891_4_XV__63612209.txt,Ventnor,char-offset:11059,PLACE,http://dare.ht.lu.se/places/25694,Ventnor,,50.599043,-1.18369,,UNVERIFIED,,,,Ventnor,Ventnor,
2085,6966_28_02_1891_4_XV__63612209.txt,Briton,char-offset:11750,PLACE,http://sws.geonames.org/2654668,Briton Ferry,,51.63106,-3.81898,,UNVERIFIED,,,,Briton,Briton,
2086,6966_28_02_1891_4_XV__63612209.txt,Pendulum,char-offset:14015,PLACE,,,,,,,UNVERIFIED,,,,Pendulum,Pendulum,
2087,6966_28_02_1891_4_XV__63612209.txt,Miss,char-offset:18389,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2088,6966_28_02_1891_4_XV__63612209.txt,Pendulum,char-offset:18720,PLACE,,,,,,,UNVERIFIED,,,,Pendulum,Pendulum,
2089,6966_28_02_1891_4_XV__63612209.txt,Pendulum,char-offset:20141,PLACE,,,,,,,UNVERIFIED,,,,Pendulum,Pendulum,
2090,6966_28_02_1891_4_XV__63612209.txt,Miss,char-offset:22027,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2091,6966_28_02_1891_4_XV__63612209.txt,British,char-offset:22773,PLACE,http://geo-kima.org/place/3565,British Isles,,,,,UNVERIFIED,,,,British,British,
2092,6966_28_02_1891_4_XIV__63616255.txt,Australian,char-offset:978,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2093,6966_28_02_1891_4_XIV__63616255.txt,Geneva,char-offset:7484,PLACE,http://geo-kima.org/place/6166,Geneva (N.Y.),,,,,UNVERIFIED,,,,Geneva,Geneva,
2094,6966_28_02_1891_4_XIV__63616255.txt,Amerikky,char-offset:9121,PLACE,,,,,,,UNVERIFIED,,,,Amerikky,Amerikky,
2095,6966_28_02_1891_4_XIV__63616255.txt,Australia,char-offset:9144,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
2096,6966_28_02_1891_4_XIV__63616255.txt,Briton,char-offset:11738,PLACE,http://sws.geonames.org/2654668,Briton Ferry,,51.63106,-3.81898,,UNVERIFIED,,,,Briton,Briton,
2097,6966_28_02_1891_4_XIV__63616255.txt,Pendulum,char-offset:14211,PLACE,,,,,,,UNVERIFIED,,,,Pendulum,Pendulum,
2098,6966_28_02_1891_4_XIV__63616255.txt,Pendulum,char-offset:18926,PLACE,,,,,,,UNVERIFIED,,,,Pendulum,Pendulum,
2099,6966_28_02_1891_4_XIV__63616255.txt,Pendulum,char-offset:20136,PLACE,,,,,,,UNVERIFIED,,,,Pendulum,Pendulum,
2100,6966_28_02_1891_4_XIV__63616255.txt,British,char-offset:22770,PLACE,http://geo-kima.org/place/3565,British Isles,,,,,UNVERIFIED,,,,British,British,
2101,6708_15_03_1884_0_VII.__73245616.txt,Missee,char-offset:2475,PLACE,,,,,,,UNVERIFIED,,,,Missee,Missee,
2102,6708_15_03_1884_0_VII.__73245616.txt,Pa,char-offset:5724,PLACE,http://sws.geonames.org/1785964,Yudong,,29.385,106.51944,,UNVERIFIED,,,,Pa,Pa,
2103,6708_15_03_1884_0_VII.__73245616.txt,prc,char-offset:6786,PLACE,,,,,,,UNVERIFIED,,,,prc,prc,
2104,6709_3_09_1887_0_II.__73768525.txt,Gardens,char-offset:183,PLACE,http://geo-kima.org/place/2494,Stowe Gardens (England),,,,,UNVERIFIED,,,,Gardens,Gardens,
2105,6709_3_09_1887_0_II.__73768525.txt,Boadicea,char-offset:1061,PLACE,,,,,,,UNVERIFIED,,,,Boadicea,Boadicea,
2106,6709_3_09_1887_0_II.__73768525.txt,Australian,char-offset:1397,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2107,6709_3_09_1887_0_II.__73768525.txt,Melbourne,char-offset:4737,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2108,6709_3_09_1887_0_II.__73768525.txt,Melbourne,char-offset:5514,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2109,6709_3_09_1887_0_II.__73768525.txt,Carisbrosk,char-offset:6854,PLACE,,,,,,,UNVERIFIED,,,,Carisbrosk,Carisbrosk,
2110,6709_3_09_1887_0_II.__73768525.txt,Creek,char-offset:6962,PLACE,http://sws.geonames.org/4672731,Baytown,,29.7355,-94.97743,,UNVERIFIED,,,,Creek,Creek,
2111,6709_3_09_1887_0_II.__73768525.txt,Williamstown,char-offset:8372,PLACE,http://sws.geonames.org/2058304,Williamstown,,-34.6721,138.89108,,VERIFIED,,,,Williamstown,Williamstown,
2112,6709_3_09_1887_0_II.__73768525.txt,Melbourne,char-offset:10132,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2113,6709_3_09_1887_0_II.__73768525.txt,Melbourne,char-offset:10535,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2114,6709_3_09_1887_0_II.__73768525.txt,Waterloo Flat,char-offset:11341,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Waterloo Flat,Waterloo Flat,
2115,6709_3_09_1887_0_II.__73768525.txt,New Zealand,char-offset:12295,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
2116,6709_3_09_1887_0_II.__73768525.txt,European,char-offset:12357,PLACE,http://geo-kima.org/place/1418,European Economic Community countries,,,,,UNVERIFIED,,,,European,European,
2117,6709_3_09_1887_0_II.__73768525.txt,Wellington,char-offset:13059,PLACE,http://sws.geonames.org/3359510,Wellington,,-33.63981,19.0112,,UNVERIFIED,,,,Wellington,Wellington,
2118,6709_3_09_1887_0_II.__73768525.txt,Kilkrest,char-offset:13616,PLACE,,,,,,,UNVERIFIED,,,,Kilkrest,Kilkrest,
2119,6709_3_09_1887_0_II.__73768525.txt,Ncw ' Zealand,char-offset:14383,PLACE,,,,,,,UNVERIFIED,,,,Ncw ' Zealand,Ncw ' Zealand,
2120,6709_3_09_1887_0_II.__73768525.txt,New Zealand,char-offset:15310,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
2121,6709_3_09_1887_0_II.__73768525.txt,Fiery Creek,char-offset:15652,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Fiery Creek,Fiery Creek,
2122,6709_3_09_1887_0_II.__73768525.txt,Fiery Creek,char-offset:18878,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Fiery Creek,Fiery Creek,
2123,6709_3_09_1887_0_II.__73768525.txt,Fiery Creek,char-offset:19140,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Fiery Creek,Fiery Creek,
2124,6709_3_09_1887_0_II.__73768525.txt,Fiery Creek,char-offset:19709,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Fiery Creek,Fiery Creek,
2125,6709_3_09_1887_0_II.__73768525.txt,MhIsical Gully,char-offset:21938,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,MhIsical Gully,MhIsical Gully,
2126,6692_27_11_1886_33_I__71070193.txt,Williamstown,char-offset:812,PLACE,http://sws.geonames.org/2058304,Williamstown,,-34.6721,138.89108,,UNVERIFIED,,,,Williamstown,Williamstown,
2127,6692_27_11_1886_33_I__71070193.txt,Miss,char-offset:1436,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2128,6692_27_11_1886_33_I__71070193.txt,Miss,char-offset:1486,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2129,6692_27_11_1886_33_I__71070193.txt,Irish,char-offset:2166,PLACE,http://geo-kima.org/place/1329,Irish Sea,,,,,UNVERIFIED,,,,Irish,Irish,
2130,6692_27_11_1886_33_I__71070193.txt,Irish,char-offset:9389,PLACE,http://geo-kima.org/place/1329,Irish Sea,,,,,UNVERIFIED,,,,Irish,Irish,
2131,6692_27_11_1886_33_I__71070193.txt,Australian,char-offset:9406,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2132,6692_27_11_1886_33_I__71070193.txt,America,char-offset:10543,PLACE,http://sws.geonames.org/2759831,America,,51.43667,5.97917,,UNVERIFIED,,,,America,America,
2133,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Irishman,char-offset:110,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2134,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Marranga,char-offset:154,PLACE,,,,,,,UNVERIFIED,,,,Marranga,Marranga,
2135,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Australia,char-offset:361,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
2136,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,irishman,char-offset:755,PLACE,,,,,,,UNVERIFIED,,,,irishman,irishman,
2137,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Herriok,char-offset:1867,PLACE,,,,,,,UNVERIFIED,,,,Herriok,Herriok,
2138,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Ireland,char-offset:3198,PLACE,http://geo-kima.org/place/7885,Ireland,,,,,UNVERIFIED,,,,Ireland,Ireland,
2139,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,PQ,char-offset:6851,PLACE,,,,,,,UNVERIFIED,,,,PQ,PQ,
2140,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Greek,char-offset:7684,PLACE,http://dare.ht.lu.se/places/24327,"Greek Theatre, Villa Adriana",,41.94531818,12.7738356,,UNVERIFIED,,,,Greek,Greek,
2141,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Mount Iioban,char-offset:7929,PLACE,,,,,,,UNVERIFIED,,,,Mount Iioban,Mount Iioban,
2142,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Bir,char-offset:10419,PLACE,http://pleiades.stoa.org/places/785991,Bir Beida|Bir Beida,,26.08159,34.11928,labeled feature,UNVERIFIED,,,,Bir,Bir,
2143,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Irish,char-offset:10728,PLACE,http://geo-kima.org/place/1329,Irish Sea,,,,,UNVERIFIED,,,,Irish,Irish,
2144,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Marrauga,char-offset:10820,PLACE,,,,,,,UNVERIFIED,,,,Marrauga,Marrauga,
2145,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Irishman,char-offset:11310,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2146,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,Marrauga,char-offset:13330,PLACE,,,,,,,UNVERIFIED,,,,Marrauga,Marrauga,
2147,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Pali,char-offset:2516,PLACE,http://sws.geonames.org/7455927,Pali,,-8.3765,118.3093,,UNVERIFIED,,,,Pali,Pali,
2148,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Australian,char-offset:4322,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2149,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,ch,char-offset:4667,PLACE,http://sws.geonames.org/2659177,La Punt Chamues-ch,,46.57887,9.92015,,UNVERIFIED,,,,ch,ch,
2150,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Irish,char-offset:4800,PLACE,http://geo-kima.org/place/1329,Irish Sea,,,,,UNVERIFIED,,,,Irish,Irish,
2151,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Australia,char-offset:4908,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
2152,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Cain,char-offset:6038,PLACE,,,,,,,UNVERIFIED,,,,Cain,Cain,
2153,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Australia,char-offset:6701,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
2154,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Esq.,char-offset:7132,PLACE,,,,,,,UNVERIFIED,,,,Esq.,Esq.,
2155,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Melbourne,char-offset:7154,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2156,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,London,char-offset:7461,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
2157,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,England,char-offset:7640,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2158,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Victoria,char-offset:8602,PLACE,http://sws.geonames.org/3600357,Victoria,,15.50381,-87.82625,,UNVERIFIED,,,,Victoria,Victoria,
2159,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,England,char-offset:9669,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2160,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,England,char-offset:11046,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2161,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Miss,char-offset:11827,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2162,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Victoria,char-offset:12439,PLACE,http://sws.geonames.org/3600357,Victoria,,15.50381,-87.82625,,UNVERIFIED,,,,Victoria,Victoria,
2163,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Black Range,char-offset:13048,PLACE,http://geo-kima.org/place/3956,Casper Mountain (Wyo. : Mountain),,,,,UNVERIFIED,,,,Black Range,Black Range,
2164,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Beechworth,char-offset:16146,PLACE,,,,,,,UNVERIFIED,,,,Beechworth,Beechworth,
2165,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Victoria,char-offset:17965,PLACE,http://sws.geonames.org/3600357,Victoria,,15.50381,-87.82625,,UNVERIFIED,,,,Victoria,Victoria,
2166,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,ch,char-offset:18698,PLACE,http://sws.geonames.org/2659177,La Punt Chamues-ch,,46.57887,9.92015,,UNVERIFIED,,,,ch,ch,
2167,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Queensland Gulf,char-offset:21969,PLACE,,,,,,,UNVERIFIED,,,,Queensland Gulf,Queensland Gulf,
2168,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Ihsie,char-offset:22144,PLACE,,,,,,,UNVERIFIED,,,,Ihsie,Ihsie,
2169,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,Gulf,char-offset:22155,PLACE,http://sws.geonames.org/2096633,Gulf,,-7.381041126,144.7962407,,UNVERIFIED,,,,Gulf,Gulf,
2170,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Mount Roban,char-offset:393,PLACE,,,,,,,UNVERIFIED,,,,Mount Roban,Mount Roban,
2171,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Boban Creek,char-offset:599,PLACE,,,,,,,UNVERIFIED,,,,Boban Creek,Boban Creek,
2172,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Irishman,char-offset:4483,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2173,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Irishman,char-offset:4794,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2174,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Peaven,char-offset:5211,PLACE,,,,,,,UNVERIFIED,,,,Peaven,Peaven,
2175,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Newfoundland,char-offset:5392,PLACE,http://geo-kima.org/place/10848,Newfoundland,,,,,UNVERIFIED,,,,Newfoundland,Newfoundland,
2176,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Miss,char-offset:7568,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2177,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Irishman,char-offset:7579,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2178,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Miss,char-offset:7990,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2179,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Marranga,char-offset:8027,PLACE,,,,,,,UNVERIFIED,,,,Marranga,Marranga,
2180,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Irish,char-offset:8570,PLACE,http://geo-kima.org/place/1329,Irish Sea,,,,,UNVERIFIED,,,,Irish,Irish,
2181,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Marranga,char-offset:9038,PLACE,,,,,,,UNVERIFIED,,,,Marranga,Marranga,
2182,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,St. Herriok,char-offset:9188,PLACE,,,,,,,UNVERIFIED,,,,St. Herriok,St. Herriok,
2183,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Irishman,char-offset:9231,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2184,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Irishman,char-offset:9907,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2185,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Marranga,char-offset:9951,PLACE,,,,,,,UNVERIFIED,,,,Marranga,Marranga,
2186,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Australia,char-offset:10161,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
2187,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Irishman,char-offset:10542,PLACE,,,,,,,UNVERIFIED,,,,Irishman,Irishman,
2188,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,Ireland,char-offset:12957,PLACE,http://geo-kima.org/place/7885,Ireland,,,,,UNVERIFIED,,,,Ireland,Ireland,
